0,1,2,3
2 Kings,3,24,"But when they reached the camp, the Israelites attacked them and drove them back. The Israelites kept up the pursuit, slaughtering the Moabites"
2 Kings,3,25,"and destroying their cities. As they passed a fertile field, every Israelite would throw a stone on it until finally all the fields were covered; they also stopped up the springs and cut down the fruit trees. At last only the capital city of Kir Heres was left, and the slingers surrounded it and attacked it."
2 Kings,3,26,"When the king of Moab realized that he was losing the battle, he took 700 swordsmen with him and tried to force his way through the enemy lines and escape to the king of Syria, but he failed."
2 Kings,3,27,"So he took his eldest son, who was to succeed him as king, and offered him on the city wall as a sacrifice to the god of Moab. The Israelites were terrified and so they drew back from the city and returned to their own country."
2 Kings,4,1,"The widow of a member of a group of prophets went to Elisha and said, “Sir, my husband has died! As you know, he was a God-fearing man, but now a man he owed money to has come to take away my two sons as slaves in payment for my husband's debt.”"
2 Kings,4,2,"“What shall I do for you?” he asked. “Tell me, what have you got at home?” “Nothing at all, except a small jar of olive oil,” she answered."
2 Kings,4,3,"“Go to your neighbours and borrow as many empty jars as you can,” Elisha told her."
2 Kings,4,4,"“Then you and your sons go into the house, close the door, and start pouring oil into the jars. Set each one aside as soon as it is full.”"
2 Kings,4,5,"So the woman went into her house with her sons, closed the door, took the small jar of olive oil, and poured oil into the jars as her sons brought them to her."
2 Kings,4,6,"When they had filled all the jars, she asked if there were any more. “That was the last one,” one of her sons answered. And the olive oil stopped flowing."
2 Kings,4,7,"She went back to Elisha, the prophet, who said to her, “Sell the olive oil and pay all your debts, and there will be enough money left over for you and your sons to live on.”"
2 Kings,4,8,"One day Elisha went to Shunem, where a rich woman lived. She invited him to a meal, and from then on every time he went to Shunem he would have his meals at her house."
2 Kings,4,9,"She said to her husband, “I am sure that this man who comes here so often is a holy man."
2 Kings,4,10,"Let's build a small room on the roof, put a bed, a table, a chair, and a lamp in it, and he can stay there whenever he visits us.”"
2 Kings,4,11,One day Elisha returned to Shunem and went up to his room to rest.
2 Kings,4,12,"He told his servant Gehazi to go and call the woman. When she came,"
2 Kings,4,13,"he said to Gehazi, “Ask her what I can do for her in return for all the trouble she has had in providing for our needs. Maybe she would like me to go to the king or the army commander and put in a good word for her.” “I have all I need here among my own people,” she answered."
2 Kings,4,14,"Elisha asked Gehazi, “What can I do for her then?” He answered, “Well, she has no son, and her husband is an old man.”"
2 Kings,4,15,"“Tell her to come here,” Elisha ordered. She came and stood in the doorway,"
2 Kings,4,16,"and Elisha said to her, “By this time next year you will be holding a son in your arms.” “Oh!” she exclaimed. “Please, sir, don't lie to me. You are a man of God!”"
2 Kings,4,17,"But, as Elisha had said, at about that time the following year she gave birth to a son."
2 Kings,4,18,"Some years later, at harvest time, the boy went out one morning to join his father, who was in the field with the harvest workers."
2 Kings,4,19,"Suddenly he cried out to his father, “My head hurts! My head hurts!” “Carry the boy to his mother,” the father said to a servant."
2 Kings,4,20,"The servant carried the boy back to his mother, who held him in her lap until noon, at which time he died."
2 Kings,4,21,"She carried him up to Elisha's room, put him on the bed and left, closing the door behind her."
2 Kings,4,22,"Then she called her husband and said to him, “Send a servant here with a donkey. I need to go to the prophet Elisha. I'll be back as soon as I can.”"
2 Kings,4,23,"“Why do you have to go today?” her husband asked. “It's neither a Sabbath nor a New Moon Festival.” “Never mind,” she answered."
2 Kings,4,24,"Then she had the donkey saddled, and ordered the servant, “Make the donkey go as fast as it can, and don't slow down, unless I tell you to.”"
2 Kings,4,25,"So she set out, and went to Mount Carmel, where Elisha was. Elisha saw her coming while she was still some distance away, and said to his servant Gehazi, “Look — there comes the woman from Shunem!"
2 Kings,4,26,"Hurry to her and find out if everything is all right with her, her husband, and her son.” She told Gehazi that everything was all right,"
2 Kings,4,27,"but when she came to Elisha she bowed down before him and took hold of his feet. Gehazi was about to push her away, but Elisha said, “Leave her alone. Can't you see she's deeply distressed? And the LORD has not told me a thing about it.”"
2 Kings,4,28,"The woman said to him, “Sir, did I ask you for a son? Didn't I tell you not to raise my hopes?”"
2 Kings,4,29,"Elisha turned to Gehazi and said, “Hurry! Take my stick and go. Don't stop to greet anyone you meet, and if anyone greets you, don't take time to answer. Go straight to the house and hold my stick over the boy.”"
2 Kings,4,30,"The woman said to Elisha, “I swear by my loyalty to the living LORD and to you that I will not leave you!” So the two of them started back together."
2 Kings,4,31,"Gehazi went on ahead and held Elisha's stick over the child, but there was no sound or any other sign of life. So he went back to meet Elisha and said, “The boy didn't wake up.”"
2 Kings,4,32,"When Elisha arrived, he went alone into the room and saw the boy lying dead on the bed."
2 Kings,4,33,He closed the door and prayed to the LORD.
2 Kings,4,34,"Then he lay down on the boy, placing his mouth, eyes, and hands on the boy's mouth, eyes, and hands. As he lay stretched out over the boy, the boy's body started to get warm."
2 Kings,4,35,"Elisha got up, walked about the room, and then went back and again stretched himself over the boy. The boy sneezed seven times, and then opened his eyes."
2 Kings,4,36,"Elisha called Gehazi and told him to call the boy's mother. When she came in, he said to her, “Here's your son.”"
2 Kings,4,37,"She fell at Elisha's feet, with her face touching the ground; then she took her son and left."
2 Kings,4,38,"Once, when there was a famine throughout the land, Elisha returned to Gilgal. While he was teaching a group of prophets, he told his servant to put a big pot on the fire and make some stew for them."
2 Kings,4,39,"One of them went out in the fields to get some herbs. He found a wild vine, and picked as many gourds as he could carry. He brought them back and sliced them up into the stew, not knowing what they were."
2 Kings,4,40,"The stew was poured out for the men to eat, but as soon as they tasted it they exclaimed to Elisha, “It's poisoned!” — and wouldn't eat it."
2 Kings,4,41,"Elisha asked for some meal, threw it into the pot, and said, “Pour out some more stew for them.” And then there was nothing wrong with it."
2 Kings,4,42,"Another time, a man came from Baal Shalishah, bringing Elisha twenty loaves of bread made from the first barley harvested that year, and some freshly-cut ears of corn. Elisha told his servant to feed the group of prophets with this,"
2 Kings,4,43,"but he answered, “Do you think this is enough for a hundred men?” Elisha replied, “Give it to them to eat, because the LORD says that they will eat and still have some left over.”"
2 Kings,4,44,"So the servant set the food before them, and, as the LORD had said, they all ate and there was still some left over."
2 Kings,5,1," Naaman, the commander of the Syrian army, was highly respected and esteemed by the king of Syria, because through Naaman the LORD had given victory to the Syrian forces. He was a great soldier, but he suffered from a dreaded skin disease."
2 Kings,5,2,"In one of their raids against Israel, the Syrians had carried off a little Israelite girl, who became a servant of Naaman's wife."
2 Kings,5,3,"One day she said to her mistress, “I wish that my master could go to the prophet who lives in Samaria! He would cure him of his disease.”"
2 Kings,5,4,"When Naaman heard of this, he went to the king and told him what the girl had said."
2 Kings,5,5,"The king said, “Go to the king of Israel and take this letter to him.” So Naaman set out, taking 30,000 pieces of silver, 6,000 pieces of gold, and ten changes of fine clothes."
2 Kings,5,6,The letter that he took read: “This letter will introduce my officer Naaman. I want you to cure him of his disease.”
2 Kings,5,7,"When the king of Israel read the letter, he tore his clothes in dismay and exclaimed, “How can the king of Syria expect me to cure this man? Does he think that I am God, with the power of life and death? It's plain that he is trying to start a quarrel with me!”"
2 Kings,5,8,"When the prophet Elisha heard what had happened, he sent word to the king: “Why are you so upset? Send the man to me, and I'll show him that there is a prophet in Israel!”"
2 Kings,5,9,"So Naaman went with his horses and chariot, and stopped at the entrance to Elisha's house."
2 Kings,5,10,"Elisha sent a servant out to tell him to go and wash himself seven times in the River Jordan, and he would be completely cured of his disease."
2 Kings,5,11,"But Naaman left in a rage, saying, “I thought that he would at least come out to me, pray to the LORD his God, wave his hand over the diseased spot, and cure me!"
2 Kings,5,12,"Besides, aren't the rivers Abana and Pharpar, back in Damascus, better than any river in Israel? I could have washed in them and been cured!”"
2 Kings,5,13,"His servants went up to him and said, “Sir, if the prophet had told you to do something difficult, you would have done it. Now why can't you just wash yourself, as he said, and be cured?”"
2 Kings,5,14,"So Naaman went down to the Jordan, dipped himself in it seven times, as Elisha had instructed, and he was completely cured. His flesh became firm and healthy, like that of a child."
2 Kings,5,15,"He returned to Elisha with all his men and said, “Now I know that there is no god but the God of Israel; so please, sir, accept a gift from me.”"
2 Kings,5,16,"Elisha answered, “By the living LORD , whom I serve, I swear that I will not accept a gift.” Naaman insisted that he accept it, but he would not."
2 Kings,5,17,"So Naaman said, “If you won't accept my gift, then let me have two mule-loads of earth to take home with me, because from now on I will not offer sacrifices or burnt offerings to any god except the LORD."
2 Kings,5,18,"So I hope that the LORD will forgive me when I accompany my king to the temple of Rimmon, the god of Syria, and worship him. Surely the LORD will forgive me!”"
2 Kings,5,19,"“Go in peace,” Elisha said. And Naaman left. He had gone only a short distance,"
2 Kings,5,20,"when Elisha's servant Gehazi said to himself, “My master has let Naaman get away without paying a thing! He should have accepted what that Syrian offered him. By the living LORD , I will run after him and get something from him.”"
2 Kings,5,21,"So he set off after Naaman. When Naaman saw a man running after him, he got down from his chariot to meet him, and asked, “Is something wrong?”"
2 Kings,5,22,"“No,” Gehazi answered. “But my master sent me to tell you that just now two members of the group of prophets in the hill country of Ephraim arrived, and he would like you to give them 3,000 pieces of silver and two changes of fine clothes.”"
2 Kings,5,23,"“Please take 6,000 pieces of silver,” Naaman replied. He insisted on it, tied up the silver in two bags, gave them and two changes of fine clothes to two of his servants, and sent them on ahead of Gehazi."
2 Kings,5,24,"When they reached the hill where Elisha lived, Gehazi took the two bags and carried them into the house. Then he sent Naaman's servants back."
2 Kings,5,25,"He went back into the house, and Elisha asked him, “Where have you been?” “Oh, nowhere, sir,” he answered."
2 Kings,5,26,"But Elisha said, “Wasn't I there in spirit when the man got out of his chariot to meet you? This is no time to accept money and clothes, olive groves and vineyards, sheep and cattle, or servants!"
2 Kings,5,27,"And now Naaman's disease will come upon you, and you and your descendants will have it for ever!” When Gehazi left, he had the disease — his skin was as white as snow."
2 Kings,6,1,"One day the group of prophets that Elisha was in charge of complained to him, “The place where we live is too small!"
2 Kings,6,2,"Give us permission to go to the Jordan and cut down some trees, so that we can build a place to live.” “All right,” Elisha answered."
2 Kings,6,3,"One of them urged him to go with them; he agreed,"
2 Kings,6,4,"and they set out together. When they arrived at the Jordan, they began to work."
2 Kings,6,5,"As one of them was cutting down a tree, suddenly his iron axe head fell in the water. “What shall I do, sir?” he exclaimed to Elisha. “It was a borrowed axe!”"
2 Kings,6,6,"“Where did it fall?” Elisha asked. The man showed him the place, and Elisha cut off a stick, threw it in the water, and made the axe head float."
2 Kings,6,7,"“Take it out,” he ordered, and the man bent down and picked it up."
2 Kings,6,8,The king of Syria was at war with Israel. He consulted his officers and chose a place to set up his camp.
2 Kings,6,9,"But Elisha sent word to the king of Israel, warning him not to go near that place, because the Syrians were waiting in ambush there."
2 Kings,6,10,"So the king of Israel warned the people who lived in that place, and they were on guard. This happened several times."
2 Kings,6,11,"The Syrian king became greatly upset over this; he called in his officers and asked them, “Which one of you is on the side of the king of Israel?”"
2 Kings,6,12,"One of them answered, “No one is, Your Majesty. The prophet Elisha tells the king of Israel what you say even in the privacy of your own room.”"
2 Kings,6,13,"“Find out where he is,” the king ordered, “and I will capture him.” When he was told that Elisha was in Dothan,"
2 Kings,6,14,he sent a large force there with horses and chariots. They reached the town at night and surrounded it.
2 Kings,6,15,"Early the next morning Elisha's servant got up, went out of the house, and saw the Syrian troops with their horses and chariots surrounding the town. He went back to Elisha and exclaimed, “We are doomed, sir! What shall we do?”"
2 Kings,6,16,"“Don't be afraid,” Elisha answered. “We have more on our side than they have on theirs.”"
2 Kings,6,17,"Then he prayed, “O LORD , open his eyes and let him see!” The LORD answered his prayer, and Elisha's servant looked up and saw the hillside covered with horses and chariots of fire all round Elisha."
2 Kings,6,18,"When the Syrians attacked, Elisha prayed, “O LORD , strike these men blind!” The LORD answered his prayer and struck them blind."
2 Kings,6,19,"Then Elisha went to them and said, “You are on the wrong road; this is not the town you are looking for. Follow me, and I will lead you to the man you are after.” And he led them to Samaria."
2 Kings,6,20,"As soon as they had entered the city, Elisha prayed, “Open their eyes, LORD , and let them see.” The LORD answered his prayer; he restored their sight, and they saw that they were inside Samaria."
2 Kings,6,21,"When the king of Israel saw the Syrians, he asked Elisha, “Shall I kill them, sir? Shall I kill them?”"
2 Kings,6,22,"“No,” he answered. “Not even soldiers you had captured in combat would you put to death. Give them something to eat and drink, and let them return to their king.”"
2 Kings,6,23,"So the king of Israel provided a great feast for them; and after they had eaten and drunk, he sent them back to the king of Syria. From then on the Syrians stopped raiding the land of Israel."
2 Kings,6,24,Some time later King Benhadad of Syria led his entire army against Israel and laid siege to the city of Samaria.
2 Kings,6,25,"As a result of the siege the food shortage in the city was so severe that a donkey's head cost eighty pieces of silver, and 200 grammes of dove's dung cost five pieces of silver."
2 Kings,6,26,"The king of Israel was walking by on the city wall when a woman cried out, “Help me, Your Majesty!”"
2 Kings,6,27,"He replied, “If the LORD won't help you, what help can I provide? Have I got any wheat or wine?"
2 Kings,6,28,"What's your trouble?” She answered, “The other day this woman here suggested that we eat my child, and then eat her child the next day."
2 Kings,6,29,"So we cooked my son and ate him. The next day I told her that we would eat her son, but she had hidden him!”"
2 Kings,6,30,"Hearing this, the king tore his clothes in dismay, and the people who were close to the wall could see that he was wearing sackcloth under his clothes."
2 Kings,6,31,"He exclaimed, “May God strike me dead if Elisha is not beheaded before the day is over!”"
2 Kings,6,32,"And he sent a messenger to get Elisha. Meanwhile, Elisha was at home with some elders who were visiting him. Before the king's messenger arrived, Elisha said to the elders, “That murderer is sending someone to kill me! Now, when he gets here, shut the door and don't let him come in. The king himself will be just behind him.”"
2 Kings,6,33,"He had hardly finished saying this, when the king arrived and said, “It's the LORD who has brought this trouble on us! Why should I wait any longer for him to do something?”"
2 Kings,7,1,"Elisha answered, “Listen to what the LORD says! By this time tomorrow you will be able to buy in Samaria three kilogrammes of the best wheat or six kilogrammes of barley for one piece of silver.”"
2 Kings,7,2,"The personal attendant of the king said to Elisha, “That can't happen — not even if the LORD himself were to send grain at once!” “You will see it happen, but you will never eat any of the food,” Elisha replied."
2 Kings,7,3,"Four men who were suffering from a dreaded skin disease were outside the gates of Samaria, and they said to one another, “Why should we wait here until we die?"
2 Kings,7,4,"It's no use going into the city, because we would starve to death in there; but if we stay here, we'll die also. So let's go to the Syrian camp; the worst they can do is kill us, but maybe they will spare our lives.”"
2 Kings,7,5,"So, as it began to get dark, they went to the Syrian camp, but when they reached it, no one was there."
2 Kings,7,6,"The Lord had made the Syrians hear what sounded like the advance of a large army, with horses and chariots, and the Syrians thought that the king of Israel had hired Hittite and Egyptian kings and their armies to attack them."
2 Kings,7,7,"So that evening the Syrians had fled for their lives, abandoning their tents, horses, and donkeys, and leaving the camp just as it was."
2 Kings,7,8,"When the four men reached the edge of the camp, they went into a tent, ate and drank what was there, grabbed the silver, gold, and clothing they found, and went off and hid them; then they returned, entered another tent, and did the same thing."
2 Kings,7,9,"But then they said to each other, “We shouldn't be doing this! We have good news and we shouldn't keep it to ourselves. If we wait until morning to tell it, we are sure to be punished. Let's go at once and tell the king's officers!”"
2 Kings,7,10,"So they left the Syrian camp, went back to Samaria and called out to the guards at the gates: “We went to the Syrian camp and didn't see or hear anybody; the horses and donkeys have not been untied, and the tents are just as the Syrians left them.”"
2 Kings,7,11,"The guards announced the news, and it was reported in the palace."
2 Kings,7,12,"It was still night, but the king got out of bed and said to his officials, “I'll tell you what the Syrians are planning! They know about the famine here, so they have left their camp to go and hide in the countryside. They think that we will leave the city to find food, and then they will take us alive and capture the city.”"
2 Kings,7,13,"One of his officials said, “The people here in the city are doomed anyway, like those that have already died. So let's send some men with five of the horses that are left, so that we can find out what has happened.”"
2 Kings,7,14,"They chose some men, and the king sent them in two chariots with instructions to go and find out what had happened to the Syrian army."
2 Kings,7,15,"The men went as far as the Jordan, and all along the road they saw the clothes and equipment that the Syrians had abandoned as they fled. Then they returned and reported to the king."
2 Kings,7,16,"The people of Samaria rushed out and looted the Syrian camp. And, as the LORD had said, three kilogrammes of the best wheat or six kilogrammes of barley were sold for one piece of silver."
2 Kings,7,17,"It so happened that the king of Israel had put the city gate under the command of the officer who was his personal attendant. The officer was trampled to death there by the people and died, as Elisha had predicted when the king went to see him."
2 Kings,7,18,"Elisha had told the king that by that time the following day three kilogrammes of the best wheat or six kilogrammes of barley would be sold in Samaria for one piece of silver,"
2 Kings,7,19,"to which the officer had answered, “That can't happen — not even if the LORD himself were to send grain at once!” And Elisha had replied, “You will see it happen, but you will never eat any of the food.”"
2 Kings,7,20,"And that is just what happened to him — he died, trampled to death by the people at the city gate."
2 Kings,8,1," Now Elisha had told the woman who lived in Shunem, whose son he had brought back to life, that the LORD was sending a famine on the land, which would last for seven years, and that she should leave with her family and go and live somewhere else."
2 Kings,8,2,"She had followed his instructions, and had gone with her family to live in Philistia for the seven years."
2 Kings,8,3,"At the end of the seven years, she returned to Israel and went to the king to ask for her house and her land to be restored to her."
2 Kings,8,4,"She found the king talking with Gehazi, Elisha's servant; the king wanted to know about Elisha's miracles."
2 Kings,8,5,"While Gehazi was telling the king how Elisha had brought a dead person back to life, the woman made her appeal to the king. Gehazi said to him, “Your Majesty, here is the woman and here is her son whom Elisha brought back to life!”"
2 Kings,8,6,"In answer to the king's question, she confirmed Gehazi's story, and so the king called an official and told him to give back to her everything that was hers, including the value of all the crops that her fields had produced during the seven years she had been away."
2 Kings,8,7,"Elisha went to Damascus at a time when King Benhadad of Syria was ill. When the king was told that Elisha was there,"
2 Kings,8,8,"he said to Hazael, one of his officials, “Take a gift to the prophet, and ask him to consult the LORD to find out whether or not I am going to get well.”"
2 Kings,8,9,"So Hazael loaded forty camels with all kinds of the finest products of Damascus and went to Elisha. When Hazael met him, he said, “Your servant King Benhadad has sent me to ask you whether or not he will recover from his illness.”"
2 Kings,8,10,"Elisha answered, “The LORD has revealed to me that he will die; but go to him and tell him that he will recover.”"
2 Kings,8,11,Then Elisha stared at him with a horrified look on his face until Hazael became ill at ease. Suddenly Elisha burst into tears.
2 Kings,8,12,"“Why are you crying, sir?” Hazael asked. “Because I know the horrible things you will do against the people of Israel,” Elisha answered. “You will set their fortresses on fire, slaughter their finest young men, batter their children to death, and rip open their pregnant women.”"
2 Kings,8,13," “How could I ever be that powerful?” Hazael asked. “I'm a nobody!” “The LORD has shown me that you will be king of Syria,” Elisha replied."
2 Kings,8,14,"Hazael went back to Benhadad, who asked him, “What did Elisha say?” “He told me that you would certainly get well,” Hazael answered."
2 Kings,8,15,"But on the following day Hazael took a blanket, soaked it in water, and smothered the king. And Hazael succeeded Benhadad as king of Syria."
2 Kings,8,16,"In the fifth year of the reign of Joram son of Ahab as king of Israel, Jehoram son of Jehoshaphat became king of Judah"
2 Kings,8,17,"at the age of 32, and he ruled in Jerusalem for eight years."
2 Kings,8,18,"His wife was Ahab's daughter, and like the family of Ahab he followed the evil ways of the kings of Israel. He sinned against the LORD,"
2 Kings,8,19,"but the LORD was not willing to destroy Judah, because he had promised his servant David that his descendants would always continue to rule."
2 Kings,8,20, During Jehoram's reign Edom revolted against Judah and became an independent kingdom.
2 Kings,8,21,"So Jehoram set out with all his chariots for Zair, where the Edomite army surrounded them. During the night he and his chariot commanders managed to break out and escape, and his soldiers scattered to their homes."
2 Kings,8,22,Edom has been independent of Judah ever since. During this same period the city of Libnah also revolted.
2 Kings,8,23,Everything else that Jehoram did is recorded in The History of the Kings of Judah.
2 Kings,8,24,"Jehoram died and was buried in the royal tombs in David's City, and his son Ahaziah succeeded him as king."
2 Kings,8,25,"In the twelfth year of the reign of Joram son of Ahab as king of Israel, Ahaziah son of Jehoram became king of Judah"
2 Kings,8,26,"at the age of 22, and he ruled in Jerusalem for one year. His mother was Athaliah, the daughter of King Ahab and granddaughter of King Omri of Israel."
2 Kings,8,27,"Since Ahaziah was related to King Ahab by marriage, he sinned against the LORD , just as Ahab's family did."
2 Kings,8,28,"King Ahaziah joined King Joram of Israel in a war against King Hazael of Syria. The armies clashed at Ramoth in Gilead, and Joram was wounded in battle."
2 Kings,8,29,"He returned to the city of Jezreel to recover from his wounds, and Ahaziah went there to visit him."
2 Kings,9,1,"Meanwhile the prophet Elisha called one of the young prophets and said to him, “Get ready and go to Ramoth in Gilead. Take this jar of olive oil with you,"
2 Kings,9,2,"and when you get there look for Jehu, the son of Jehoshaphat and grandson of Nimshi. Take him to a private room away from his companions,"
2 Kings,9,3,"pour this olive oil on his head, and say, ‘The LORD proclaims that he anoints you king of Israel.’ Then leave there as fast as you can.”"
2 Kings,9,4,"So the young prophet went to Ramoth,"
2 Kings,9,5,"where he found the army officers in a conference. He said, “Sir, I have a message for you.” Jehu asked, “Which one of us are you speaking to?” “To you, sir,” he replied."
2 Kings,9,6,"Then the two of them went indoors, and the young prophet poured the olive oil on Jehu's head and said to him, “The LORD , the God of Israel, proclaims: ‘I anoint you king of my people Israel."
2 Kings,9,7,"You are to kill your master the king, that son of Ahab, so that I may punish Jezebel for murdering my prophets and my other servants."
2 Kings,9,8,"All Ahab's family and descendants are to die; I will get rid of every male in his family, young and old alike."
2 Kings,9,9,I will treat his family as I did the families of King Jeroboam of Israel and of King Baasha of Israel.
2 Kings,9,10,"Jezebel will not be buried; her body will be eaten by dogs in the territory of Jezreel.’ ” After saying this, the young prophet left the room and fled."
2 Kings,9,11,"Jehu went back to his fellow-officers, who asked him, “Is everything all right? What did that crazy fellow want with you?” “You know what he wanted,” Jehu answered."
2 Kings,9,12,“No we don't!” they replied. “Tell us what he said!” “He told me that the LORD proclaims: ‘I anoint you king of Israel.’ ”
2 Kings,9,13,"At once Jehu's fellow-officers spread their cloaks at the top of the steps for Jehu to stand on, blew trumpets, and shouted, “Jehu is king!”"
2 Kings,10,1,"There were seventy descendants of King Ahab living in the city of Samaria. Jehu wrote a letter and sent copies to the rulers of the city, to the leading citizens, and to the guardians of Ahab's descendants. The letter read:"
2 Kings,10,2,"“You are in charge of the king's descendants and you have at your disposal chariots, horses, weapons, and fortified cities. So then, as soon as you receive this letter,"
2 Kings,10,3,"you are to choose the best qualified of the king's descendants, make him king, and fight to defend him.”"
2 Kings,10,4,"The rulers of Samaria were terrified. “How can we oppose Jehu,” they said, “when neither King Joram nor King Ahaziah could?”"
2 Kings,10,5,"So the officer in charge of the palace and the official in charge of the city, together with the leading citizens and the guardians, sent this message to Jehu: “We are your servants and we are ready to do anything you say. But we will not make anyone king; do whatever you think best.”"
2 Kings,10,6,"Jehu wrote them another letter: “If you are with me, and are ready to follow my orders, bring the heads of King Ahab's descendants to me at Jezreel by this time tomorrow.” The seventy descendants of King Ahab were under the care of the leading citizens of Samaria, who were bringing them up."
2 Kings,10,7,"When Jehu's letter was received, the leaders of Samaria killed all seventy of Ahab's descendants, put their heads in baskets, and sent them to Jehu at Jezreel."
2 Kings,10,8,"When Jehu was told that the heads of Ahab's descendants had been brought, he ordered them to be piled up in two heaps at the city gate and to be left there until the following morning."
2 Kings,10,9,"In the morning, he went out to the gate and said to the people who were there, “I was the one who plotted against King Joram and killed him; you are not responsible for that. But who killed all these?"
2 Kings,10,10,This proves that everything that the LORD said about the descendants of Ahab will come true. The LORD has done what he promised through his prophet Elijah.”
2 Kings,10,11,"Then Jehu put to death all the other relatives of Ahab living in Jezreel, and all his officers, close friends, and priests; not one of them was left alive."
2 Kings,10,12,"Jehu left Jezreel to go to Samaria. On the way, at a place called “Shepherds' Camp”,"
2 Kings,10,13,"he met some relatives of the late King Ahaziah of Judah and asked them, “Who are you?” “Ahaziah's relatives,” they answered. “We are going to Jezreel to pay our respects to the children of Queen Jezebel and to the rest of the royal family.”"
2 Kings,10,14,"Jehu ordered his men, “Take them alive!” They seized them, and he put them to death near a pit there. There were 42 people in all, and not one of them was left alive."
2 Kings,10,15,"Jehu started out again, and on his way he was met by Jonadab son of Rechab. Jehu greeted him and said, “You and I think alike. Will you support me?” “I will,” Jonadab answered. “Give me your hand, then,” Jehu replied. They clasped hands, and Jehu helped him up into the chariot,"
2 Kings,10,16,"saying, “Come with me and see for yourself how devoted I am to the LORD .” And they rode on together to Samaria."
2 Kings,10,17,"When they arrived there, Jehu killed all of Ahab's relatives, not sparing even one. This is what the LORD had told Elijah would happen."
2 Kings,10,18,"Jehu called the people of Samaria together and said, “King Ahab served the god Baal a little, but I will serve him much more."
2 Kings,10,19,"Call together all the prophets of Baal, all his worshippers, and all his priests. No one is excused; I am going to offer a great sacrifice to Baal, and whoever is not present will be put to death.” (This was a trick on the part of Jehu by which he meant to kill all the worshippers of Baal.)"
2 Kings,10,20,"Then Jehu ordered, “Proclaim a day of worship in honour of Baal!” The proclamation was made,"
2 Kings,10,21,"and Jehu sent word throughout all the land of Israel. All who worshipped Baal came; not one of them failed to come. They all went into the temple of Baal, filling it from one end to the other."
2 Kings,10,22,Then Jehu ordered the priest in charge of the sacred robes to bring the robes out and give them to the worshippers.
2 Kings,10,23,"After that, Jehu himself went into the temple with Jonadab son of Rechab and said to the people there, “Make sure that only worshippers of Baal are present and that no worshipper of the LORD has come in.”"
2 Kings,10,24,Then he and Jonadab went in to offer sacrifices and burnt offerings to Baal. He had stationed eighty men outside the temple and had instructed them: “You are to kill all these people; anyone who lets one of them escape will pay for it with his life!”
2 Kings,10,25,"As soon as Jehu had presented the offerings, he said to the guards and officers, “Go in and kill them all; don't let anyone escape!” They went in with drawn swords, killed them all, and dragged the bodies outside. Then they went on into the inner sanctuary of the temple,"
2 Kings,10,26,"brought out the sacred pillar that was there, and burnt it."
2 Kings,10,27,"So they destroyed the sacred pillar and the temple, and turned the temple into a latrine — which it still is today."
2 Kings,10,28,That was how Jehu wiped out the worship of Baal in Israel.
2 Kings,10,29,"But he imitated the sin of King Jeroboam, who led Israel into the sin of worshipping the gold bull calves he set up in Bethel and in Dan."
2 Kings,10,30,"The LORD said to Jehu, “You have done to Ahab's descendants everything I wanted you to do. So I promise you that your descendants, down to the fourth generation, will be kings of Israel.”"
2 Kings,10,31,"But Jehu did not obey with all his heart the law of the LORD , the God of Israel; instead, he followed the example of Jeroboam, who led Israel into sin."
2 Kings,10,32,At that time the LORD began to reduce the size of Israel's territory. King Hazael of Syria conquered all the Israelite territory
2 Kings,10,33,"east of the Jordan, as far south as the town of Aroer on the River Arnon — this included the territories of Gilead and Bashan, where the tribes of Gad, Reuben, and East Manasseh lived."
2 Kings,10,34,"Everything else that Jehu did, including his brave deeds, is recorded in The History of the Kings of Israel."
2 Kings,10,35,"He died and was buried in Samaria, and his son Jehoahaz succeeded him as king."
2 Kings,10,36,Jehu had ruled in Samaria as king of Israel for 28 years.
2 Kings,11,1,"As soon as King Ahaziah's mother Athaliah learnt of her son's murder, she gave orders for all the members of the royal family to be killed."
2 Kings,11,2,"Only Ahaziah's son Joash escaped. He was about to be killed with the others, but was rescued by his aunt Jehosheba, who was King Jehoram's daughter and Ahaziah's half-sister. She took him and his nurse into a bedroom in the Temple and hid him from Athaliah, so that he was not killed."
2 Kings,11,3,"For six years Jehosheba took care of the boy and kept him hidden in the Temple, while Athaliah ruled as queen."
2 Kings,11,4,"But in the seventh year Jehoiada the priest sent for the officers in charge of the royal bodyguard and of the palace guards, and told them to come to the Temple, where he made them agree under oath to what he planned to do. He showed them King Ahaziah's son Joash"
2 Kings,11,5,"and gave them the following orders: “When you come on duty on the Sabbath, one third of you are to guard the palace;"
2 Kings,11,6,"another third are to stand guard at the Sur Gate, and the other third are to stand guard at the gate behind the other guards."
2 Kings,11,7,The two groups that go off duty on the Sabbath are to stand guard at the Temple to protect the king.
2 Kings,11,8,You are to guard King Joash with drawn swords and stay with him wherever he goes. Anyone who comes near you is to be killed.”
2 Kings,11,9,The officers obeyed Jehoiada's instructions and brought their men to him — those going off duty on the Sabbath and those going on duty.
2 Kings,11,10,"He gave the officers the spears and shields that had belonged to King David and had been kept in the Temple,"
2 Kings,11,11,"and he stationed the men with drawn swords all round the front of the Temple, to protect the king."
2 Kings,11,12,"Then Jehoiada led Joash out, placed the crown on his head, and gave him a copy of the laws governing kingship. Then Joash was anointed and proclaimed king. The people clapped their hands and shouted, “Long live the king!”"
